,name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,DATETIME1,date,start_date,time,pointh,end_date
1355,Danny,1985,08,13,06,21.7,-84.6,tropical depression,-1,25,1011,,,1985-08-13 06:00:00,1985-08-13,1985-08-13,06:00:00,POINT (21.7 -84.6),1985-09-12
1354,Danny,1985,08,13,00,21.1,-83.7,tropical depression,-1,25,1011,,,1985-08-13 00:00:00,1985-08-13,1985-08-13,00:00:00,POINT (21.1 -83.7),1985-09-12
1334,Claudette,1985,08,13,00,34.5,-63.2,tropical storm,0,50,995,,,1985-08-13 00:00:00,1985-08-13,1985-08-13,00:00:00,POINT (34.5 -63.2),1985-09-12
1356,Danny,1985,08,13,12,22.3,-85.6,tropical depression,-1,30,1011,,,1985-08-13 12:00:00,1985-08-13,1985-08-13,12:00:00,POINT (22.3 -85.6),1985-09-12
1357,Danny,1985,08,13,18,23,-86.7,tropical depression,-1,30,1011,,,1985-08-13 18:00:00,1985-08-13,1985-08-13,18:00:00,POINT (23 -86.7),1985-09-12
1337,Claudette,1985,08,13,18,35.3,-57.5,tropical storm,0,60,989,,,1985-08-13 18:00:00,1985-08-13,1985-08-13,18:00:00,POINT (35.3 -57.5),1985-09-12
1336,Claudette,1985,08,13,12,35.5,-59.5,tropical storm,0,55,991,,,1985-08-13 12:00:00,1985-08-13,1985-08-13,12:00:00,POINT (35.5 -59.5),1985-09-12
1338,Claudette,1985,08,14,00,35.1,-55,tropical storm,0,60,988,,,1985-08-14 00:00:00,1985-08-14,1985-08-14,00:00:00,POINT (35.1 -55),1985-09-13
1340,Claudette,1985,08,14,12,35.3,-50.1,hurricane,1,65,987,,,1985-08-14 12:00:00,1985-08-14,1985-08-14,12:00:00,POINT (35.3 -50.1),1985-09-13
1339,Claudette,1985,08,14,06,35.2,-52.5,hurricane,1,65,988,,,1985-08-14 06:00:00,1985-08-14,1985-08-14,06:00:00,POINT (35.2 -52.5),1985-09-13
1361,Danny,1985,08,14,18,25.9,-90.7,tropical storm,0,60,1001,,,1985-08-14 18:00:00,1985-08-14,1985-08-14,18:00:00,POINT (25.9 -90.7),1985-09-13
1341,Claudette,1985,08,14,18,35.5,-47.8,hurricane,1,65,986,,,1985-08-14 18:00:00,1985-08-14,1985-08-14,18:00:00,POINT (35.5 -47.8),1985-09-13
1358,Danny,1985,08,14,00,23.7,-87.8,tropical storm,0,35,1010,,,1985-08-14 00:00:00,1985-08-14,1985-08-14,00:00:00,POINT (23.7 -87.8),1985-09-13
1359,Danny,1985,08,14,06,24.4,-88.8,tropical storm,0,45,1007,,,1985-08-14 06:00:00,1985-08-14,1985-08-14,06:00:00,POINT (24.4 -88.8),1985-09-13
1360,Danny,1985,08,14,12,25.1,-89.8,tropical storm,0,50,1004,,,1985-08-14 12:00:00,1985-08-14,1985-08-14,12:00:00,POINT (25.1 -89.8),1985-09-13
1366,Danny,1985,08,15,18,30,-92.7,hurricane,1,70,988,,,1985-08-15 18:00:00,1985-08-15,1985-08-15,18:00:00,POINT (30 -92.7),1985-09-14
1365,Danny,1985,08,15,16,29.6,-92.7,hurricane,1,80,987,,,1985-08-15 16:00:00,1985-08-15,1985-08-15,16:00:00,POINT (29.6 -92.7),1985-09-14
1342,Claudette,1985,08,15,00,35.6,-45.2,hurricane,1,70,985,,,1985-08-15 00:00:00,1985-08-15,1985-08-15,00:00:00,POINT (35.6 -45.2),1985-09-14
1363,Danny,1985,08,15,06,27.8,-92.2,hurricane,1,75,995,,,1985-08-15 06:00:00,1985-08-15,1985-08-15,06:00:00,POINT (27.8 -92.2),1985-09-14
1344,Claudette,1985,08,15,12,35.8,-40,hurricane,1,75,980,,,1985-08-15 12:00:00,1985-08-15,1985-08-15,12:00:00,POINT (35.8 -40),1985-09-14
1362,Danny,1985,08,15,00,26.8,-91.5,hurricane,1,70,997,,,1985-08-15 00:00:00,1985-08-15,1985-08-15,00:00:00,POINT (26.8 -91.5),1985-09-14
1345,Claudette,1985,08,15,18,36.4,-37,hurricane,1,75,981,,,1985-08-15 18:00:00,1985-08-15,1985-08-15,18:00:00,POINT (36.4 -37),1985-09-14
1364,Danny,1985,08,15,12,28.9,-92.6,hurricane,1,80,988,,,1985-08-15 12:00:00,1985-08-15,1985-08-15,12:00:00,POINT (28.9 -92.6),1985-09-14
1343,Claudette,1985,08,15,06,35.7,-42.6,hurricane,1,70,981,,,1985-08-15 06:00:00,1985-08-15,1985-08-15,06:00:00,POINT (35.7 -42.6),1985-09-14
1347,Claudette,1985,08,16,06,39.2,-31.6,tropical storm,0,45,998,,,1985-08-16 06:00:00,1985-08-16,1985-08-16,06:00:00,POINT (39.2 -31.6),1985-09-15
1349,Claudette,1985,08,16,18,42.6,-25.7,tropical storm,0,40,1003,,,1985-08-16 18:00:00,1985-08-16,1985-08-16,18:00:00,POINT (42.6 -25.7),1985-09-15
1367,Danny,1985,08,16,00,31,-92.4,tropical storm,0,50,992,,,1985-08-16 00:00:00,1985-08-16,1985-08-16,00:00:00,POINT (31 -92.4),1985-09-15
1346,Claudette,1985,08,16,00,37.5,-34.5,tropical storm,0,60,993,,,1985-08-16 00:00:00,1985-08-16,1985-08-16,00:00:00,POINT (37.5 -34.5),1985-09-15
1369,Danny,1985,08,16,12,32.9,-91.4,tropical depression,-1,30,1000,,,1985-08-16 12:00:00,1985-08-16,1985-08-16,12:00:00,POINT (32.9 -91.4),1985-09-15
1370,Danny,1985,08,16,18,33.7,-90.4,tropical depression,-1,30,1002,,,1985-08-16 18:00:00,1985-08-16,1985-08-16,18:00:00,POINT (33.7 -90.4),1985-09-15
1348,Claudette,1985,08,16,12,40.7,-28.7,tropical storm,0,40,1001,,,1985-08-16 12:00:00,1985-08-16,1985-08-16,12:00:00,POINT (40.7 -28.7),1985-09-15
1368,Danny,1985,08,16,06,32,-92,tropical storm,0,40,997,,,1985-08-16 06:00:00,1985-08-16,1985-08-16,06:00:00,POINT (32 -92),1985-09-15
1371,Danny,1985,08,17,00,34.3,-89.2,tropical depression,-1,30,1004,,,1985-08-17 00:00:00,1985-08-17,1985-08-17,00:00:00,POINT (34.3 -89.2),1985-09-16
1372,Danny,1985,08,17,06,34.7,-87.8,tropical depression,-1,30,1006,,,1985-08-17 06:00:00,1985-08-17,1985-08-17,06:00:00,POINT (34.7 -87.8),1985-09-16
1373,Danny,1985,08,17,12,35,-86.3,tropical depression,-1,30,1008,,,1985-08-17 12:00:00,1985-08-17,1985-08-17,12:00:00,POINT (35 -86.3),1985-09-16
1374,Danny,1985,08,17,18,35.3,-84.8,tropical depression,-1,30,1010,,,1985-08-17 18:00:00,1985-08-17,1985-08-17,18:00:00,POINT (35.3 -84.8),1985-09-16
1376,Danny,1985,08,18,06,35.8,-82,tropical depression,-1,25,1011,,,1985-08-18 06:00:00,1985-08-18,1985-08-18,06:00:00,POINT (35.8 -82),1985-09-17
1377,Danny,1985,08,18,12,36,-80.6,tropical depression,-1,25,1012,,,1985-08-18 12:00:00,1985-08-18,1985-08-18,12:00:00,POINT (36 -80.6),1985-09-17
1378,Danny,1985,08,18,18,36.3,-79.2,tropical depression,-1,25,1012,,,1985-08-18 18:00:00,1985-08-18,1985-08-18,18:00:00,POINT (36.3 -79.2),1985-09-17
1375,Danny,1985,08,18,00,35.6,-83.4,tropical depression,-1,25,1011,,,1985-08-18 00:00:00,1985-08-18,1985-08-18,00:00:00,POINT (35.6 -83.4),1985-09-17
1379,Fabian,1985,09,15,18,23.6,-70.8,tropical depression,-1,25,1008,,,1985-09-15 18:00:00,1985-09-15,1985-09-15,18:00:00,POINT (23.6 -70.8),1985-10-15
1396,Gloria,1985,09,16,18,13.8,-24.8,tropical depression,-1,25,1008,,,1985-09-16 18:00:00,1985-09-16,1985-09-16,18:00:00,POINT (13.8 -24.8),1985-10-16
1380,Fabian,1985,09,16,00,24,-70.1,tropical depression,-1,25,1008,,,1985-09-16 00:00:00,1985-09-16,1985-09-16,00:00:00,POINT (24 -70.1),1985-10-16
1381,Fabian,1985,09,16,06,24.5,-69.4,tropical depression,-1,30,1006,,,1985-09-16 06:00:00,1985-09-16,1985-09-16,06:00:00,POINT (24.5 -69.4),1985-10-16
1382,Fabian,1985,09,16,12,25.1,-68,tropical depression,-1,30,1005,,,1985-09-16 12:00:00,1985-09-16,1985-09-16,12:00:00,POINT (25.1 -68),1985-10-16
1383,Fabian,1985,09,16,18,26,-66.5,tropical storm,0,40,1003,,,1985-09-16 18:00:00,1985-09-16,1985-09-16,18:00:00,POINT (26 -66.5),1985-10-16
1395,Gloria,1985,09,16,12,13.3,-23.6,tropical depression,-1,25,1009,,,1985-09-16 12:00:00,1985-09-16,1985-09-16,12:00:00,POINT (13.3 -23.6),1985-10-16
1398,Gloria,1985,09,17,06,14.3,-27.1,tropical depression,-1,30,1008,,,1985-09-17 06:00:00,1985-09-17,1985-09-17,06:00:00,POINT (14.3 -27.1),1985-10-17
1399,Gloria,1985,09,17,12,14.6,-28.3,tropical storm,0,35,1007,,,1985-09-17 12:00:00,1985-09-17,1985-09-17,12:00:00,POINT (14.6 -28.3),1985-10-17
1400,Gloria,1985,09,17,18,14.7,-29.6,tropical storm,0,35,1007,,,1985-09-17 18:00:00,1985-09-17,1985-09-17,18:00:00,POINT (14.7 -29.6),1985-10-17
1387,Fabian,1985,09,17,18,28.9,-59.8,tropical storm,0,55,994,,,1985-09-17 18:00:00,1985-09-17,1985-09-17,18:00:00,POINT (28.9 -59.8),1985-10-17
1386,Fabian,1985,09,17,12,28.1,-61.2,tropical storm,0,55,994,,,1985-09-17 12:00:00,1985-09-17,1985-09-17,12:00:00,POINT (28.1 -61.2),1985-10-17
1385,Fabian,1985,09,17,06,27.3,-63.1,tropical storm,0,50,996,,,1985-09-17 06:00:00,1985-09-17,1985-09-17,06:00:00,POINT (27.3 -63.1),1985-10-17
1384,Fabian,1985,09,17,00,26.7,-64.8,tropical storm,0,45,1001,,,1985-09-17 00:00:00,1985-09-17,1985-09-17,00:00:00,POINT (26.7 -64.8),1985-10-17
1397,Gloria,1985,09,17,00,14.1,-25.9,tropical depression,-1,30,1008,,,1985-09-17 00:00:00,1985-09-17,1985-09-17,00:00:00,POINT (14.1 -25.9),1985-10-17
1388,Fabian,1985,09,18,00,29.7,-58,tropical storm,0,55,994,,,1985-09-18 00:00:00,1985-09-18,1985-09-18,00:00:00,POINT (29.7 -58),1985-10-18
1390,Fabian,1985,09,18,12,30.8,-54.4,tropical storm,0,55,994,,,1985-09-18 12:00:00,1985-09-18,1985-09-18,12:00:00,POINT (30.8 -54.4),1985-10-18
1391,Fabian,1985,09,18,18,31.1,-52.4,tropical storm,0,55,994,,,1985-09-18 18:00:00,1985-09-18,1985-09-18,18:00:00,POINT (31.1 -52.4),1985-10-18
1389,Fabian,1985,09,18,06,30.2,-56.1,tropical storm,0,55,994,,,1985-09-18 06:00:00,1985-09-18,1985-09-18,06:00:00,POINT (30.2 -56.1),1985-10-18
1402,Gloria,1985,09,18,06,15,-33.8,tropical storm,0,35,1006,,,1985-09-18 06:00:00,1985-09-18,1985-09-18,06:00:00,POINT (15 -33.8),1985-10-18
1404,Gloria,1985,09,18,18,15.4,-38.1,tropical depression,-1,30,1006,,,1985-09-18 18:00:00,1985-09-18,1985-09-18,18:00:00,POINT (15.4 -38.1),1985-10-18
1401,Gloria,1985,09,18,00,14.9,-31.7,tropical storm,0,35,1006,,,1985-09-18 00:00:00,1985-09-18,1985-09-18,00:00:00,POINT (14.9 -31.7),1985-10-18
1403,Gloria,1985,09,18,12,15.1,-35.9,tropical storm,0,35,1006,,,1985-09-18 12:00:00,1985-09-18,1985-09-18,12:00:00,POINT (15.1 -35.9),1985-10-18
1407,Gloria,1985,09,19,12,16.6,-42.2,tropical depression,-1,30,1006,,,1985-09-19 12:00:00,1985-09-19,1985-09-19,12:00:00,POINT (16.6 -42.2),1985-10-19
1392,Fabian,1985,09,19,00,31.5,-50.4,tropical storm,0,55,994,,,1985-09-19 00:00:00,1985-09-19,1985-09-19,00:00:00,POINT (31.5 -50.4),1985-10-19
1394,Fabian,1985,09,19,12,32.1,-42.5,tropical storm,0,55,994,,,1985-09-19 12:00:00,1985-09-19,1985-09-19,12:00:00,POINT (32.1 -42.5),1985-10-19
1405,Gloria,1985,09,19,00,15.8,-39.5,tropical depression,-1,30,1006,,,1985-09-19 00:00:00,1985-09-19,1985-09-19,00:00:00,POINT (15.8 -39.5),1985-10-19
1406,Gloria,1985,09,19,06,16.2,-40.9,tropical depression,-1,30,1006,,,1985-09-19 06:00:00,1985-09-19,1985-09-19,06:00:00,POINT (16.2 -40.9),1985-10-19
1393,Fabian,1985,09,19,06,31.8,-47,tropical storm,0,55,994,,,1985-09-19 06:00:00,1985-09-19,1985-09-19,06:00:00,POINT (31.8 -47),1985-10-19
1408,Gloria,1985,09,19,18,17,-43.8,tropical depression,-1,30,1006,,,1985-09-19 18:00:00,1985-09-19,1985-09-19,18:00:00,POINT (17 -43.8),1985-10-19
1409,Gloria,1985,09,20,00,17.2,-45.1,tropical storm,0,35,1005,,,1985-09-20 00:00:00,1985-09-20,1985-09-20,00:00:00,POINT (17.2 -45.1),1985-10-20
1410,Gloria,1985,09,20,06,17.4,-46.7,tropical storm,0,40,1004,,,1985-09-20 06:00:00,1985-09-20,1985-09-20,06:00:00,POINT (17.4 -46.7),1985-10-20
1411,Gloria,1985,09,20,12,17.5,-48.1,tropical storm,0,45,1003,,,1985-09-20 12:00:00,1985-09-20,1985-09-20,12:00:00,POINT (17.5 -48.1),1985-10-20
1412,Gloria,1985,09,20,18,17.6,-49.8,tropical storm,0,45,1002,,,1985-09-20 18:00:00,1985-09-20,1985-09-20,18:00:00,POINT (17.6 -49.8),1985-10-20
1415,Gloria,1985,09,21,12,17.7,-54.2,tropical storm,0,60,1000,,,1985-09-21 12:00:00,1985-09-21,1985-09-21,12:00:00,POINT (17.7 -54.2),1985-10-21
1443,Henri,1985,09,21,18,29.6,-74.3,tropical depression,-1,25,1008,,,1985-09-21 18:00:00,1985-09-21,1985-09-21,18:00:00,POINT (29.6 -74.3),1985-10-21
1416,Gloria,1985,09,21,18,17.7,-55.3,hurricane,1,65,1000,,,1985-09-21 18:00:00,1985-09-21,1985-09-21,18:00:00,POINT (17.7 -55.3),1985-10-21
1413,Gloria,1985,09,21,00,17.7,-51.2,tropical storm,0,50,1001,,,1985-09-21 00:00:00,1985-09-21,1985-09-21,00:00:00,POINT (17.7 -51.2),1985-10-21
1414,Gloria,1985,09,21,06,17.7,-52.8,tropical storm,0,55,1001,,,1985-09-21 06:00:00,1985-09-21,1985-09-21,06:00:00,POINT (17.7 -52.8),1985-10-21
1445,Henri,1985,09,22,06,31.5,-74.5,tropical depression,-1,25,1009,,,1985-09-22 06:00:00,1985-09-22,1985-09-22,06:00:00,POINT (31.5 -74.5),1985-10-22
1444,Henri,1985,09,22,00,30.5,-74.4,tropical depression,-1,25,1008,,,1985-09-22 00:00:00,1985-09-22,1985-09-22,00:00:00,POINT (30.5 -74.4),1985-10-22
1446,Henri,1985,09,22,12,32.4,-74.6,tropical depression,-1,25,1011,,,1985-09-22 12:00:00,1985-09-22,1985-09-22,12:00:00,POINT (32.4 -74.6),1985-10-22
1419,Gloria,1985,09,22,12,17.8,-58.2,hurricane,1,70,992,,,1985-09-22 12:00:00,1985-09-22,1985-09-22,12:00:00,POINT (17.8 -58.2),1985-10-22
1418,Gloria,1985,09,22,06,17.8,-57.1,hurricane,1,70,996,,,1985-09-22 06:00:00,1985-09-22,1985-09-22,06:00:00,POINT (17.8 -57.1),1985-10-22
1417,Gloria,1985,09,22,00,17.8,-56.3,hurricane,1,65,1000,,,1985-09-22 00:00:00,1985-09-22,1985-09-22,00:00:00,POINT (17.8 -56.3),1985-10-22
1420,Gloria,1985,09,22,18,18.4,-59,hurricane,1,65,990,,,1985-09-22 18:00:00,1985-09-22,1985-09-22,18:00:00,POINT (18.4 -59),1985-10-22
1447,Henri,1985,09,22,18,33.3,-74.6,tropical depression,-1,30,1011,,,1985-09-22 18:00:00,1985-09-22,1985-09-22,18:00:00,POINT (33.3 -74.6),1985-10-22
1424,Gloria,1985,09,23,18,21,-64.2,hurricane,1,75,980,,,1985-09-23 18:00:00,1985-09-23,1985-09-23,18:00:00,POINT (21 -64.2),1985-10-23
1423,Gloria,1985,09,23,12,20.4,-62.9,hurricane,1,65,987,,,1985-09-23 12:00:00,1985-09-23,1985-09-23,12:00:00,POINT (20.4 -62.9),1985-10-23
1422,Gloria,1985,09,23,06,19.7,-61.5,hurricane,1,65,989,,,1985-09-23 06:00:00,1985-09-23,1985-09-23,06:00:00,POINT (19.7 -61.5),1985-10-23
1421,Gloria,1985,09,23,00,19,-60.2,hurricane,1,65,990,,,1985-09-23 00:00:00,1985-09-23,1985-09-23,00:00:00,POINT (19 -60.2),1985-10-23
1450,Henri,1985,09,23,12,36,-74.1,tropical storm,0,50,996,,,1985-09-23 12:00:00,1985-09-23,1985-09-23,12:00:00,POINT (36 -74.1),1985-10-23
1449,Henri,1985,09,23,06,35.3,-74.3,tropical storm,0,35,1007,,,1985-09-23 06:00:00,1985-09-23,1985-09-23,06:00:00,POINT (35.3 -74.3),1985-10-23
1448,Henri,1985,09,23,00,34.3,-74.5,tropical depression,-1,30,1010,,,1985-09-23 00:00:00,1985-09-23,1985-09-23,00:00:00,POINT (34.3 -74.5),1985-10-23
1451,Henri,1985,09,23,18,36.7,-74,tropical storm,0,45,1000,,,1985-09-23 18:00:00,1985-09-23,1985-09-23,18:00:00,POINT (36.7 -74),1985-10-23
1455,Henri,1985,09,24,18,40.3,-73,tropical storm,0,35,1006,,,1985-09-24 18:00:00,1985-09-24,1985-09-24,18:00:00,POINT (40.3 -73),1985-10-24
1425,Gloria,1985,09,24,00,21.5,-65.5,hurricane,2,95,956,,,1985-09-24 00:00:00,1985-09-24,1985-09-24,00:00:00,POINT (21.5 -65.5),1985-10-24
1426,Gloria,1985,09,24,06,21.9,-66.8,hurricane,3,100,952,,,1985-09-24 06:00:00,1985-09-24,1985-09-24,06:00:00,POINT (21.9 -66.8),1985-10-24
1456,Henri,1985,09,24,21,40.8,-72.5,tropical storm,0,35,1007,,,1985-09-24 21:00:00,1985-09-24,1985-09-24,21:00:00,POINT (40.8 -72.5),1985-10-24
1428,Gloria,1985,09,24,18,23.2,-69,hurricane,3,105,935,,,1985-09-24 18:00:00,1985-09-24,1985-09-24,18:00:00,POINT (23.2 -69),1985-10-24
1452,Henri,1985,09,24,00,37.4,-74,tropical storm,0,40,1004,,,1985-09-24 00:00:00,1985-09-24,1985-09-24,00:00:00,POINT (37.4 -74),1985-10-24
1453,Henri,1985,09,24,06,38.2,-74,tropical storm,0,35,1005,,,1985-09-24 06:00:00,1985-09-24,1985-09-24,06:00:00,POINT (38.2 -74),1985-10-24
1454,Henri,1985,09,24,12,39.2,-73.7,tropical storm,0,35,1006,,,1985-09-24 12:00:00,1985-09-24,1985-09-24,12:00:00,POINT (39.2 -73.7),1985-10-24
1427,Gloria,1985,09,24,12,22.5,-67.9,hurricane,3,100,950,,,1985-09-24 12:00:00,1985-09-24,1985-09-24,12:00:00,POINT (22.5 -67.9),1985-10-24
1457,Henri,1985,09,25,00,41.3,-71.8,tropical depression,-1,30,1007,,,1985-09-25 00:00:00,1985-09-25,1985-09-25,00:00:00,POINT (41.3 -71.8),1985-10-25
1431,Gloria,1985,09,25,12,26.1,-72,hurricane,4,115,926,,,1985-09-25 12:00:00,1985-09-25,1985-09-25,12:00:00,POINT (26.1 -72),1985-10-25
1429,Gloria,1985,09,25,00,24.2,-70,hurricane,4,120,920,,,1985-09-25 00:00:00,1985-09-25,1985-09-25,00:00:00,POINT (24.2 -70),1985-10-25
1430,Gloria,1985,09,25,06,25.1,-70.9,hurricane,4,125,920,,,1985-09-25 06:00:00,1985-09-25,1985-09-25,06:00:00,POINT (25.1 -70.9),1985-10-25
1432,Gloria,1985,09,25,18,26.9,-73,hurricane,2,95,933,,,1985-09-25 18:00:00,1985-09-25,1985-09-25,18:00:00,POINT (26.9 -73),1985-10-25
1433,Gloria,1985,09,26,00,27.8,-74,hurricane,2,85,940,,,1985-09-26 00:00:00,1985-09-26,1985-09-26,00:00:00,POINT (27.8 -74),1985-10-26
1436,Gloria,1985,09,26,18,31.4,-76.2,hurricane,2,85,944,,,1985-09-26 18:00:00,1985-09-26,1985-09-26,18:00:00,POINT (31.4 -76.2),1985-10-26
1435,Gloria,1985,09,26,12,30,-75.5,hurricane,1,80,946,,,1985-09-26 12:00:00,1985-09-26,1985-09-26,12:00:00,POINT (30 -75.5),1985-10-26
1434,Gloria,1985,09,26,06,28.9,-75,hurricane,1,80,944,,,1985-09-26 06:00:00,1985-09-26,1985-09-26,06:00:00,POINT (28.9 -75),1985-10-26
1438,Gloria,1985,09,27,05,35.2,-75.6,hurricane,2,90,942,,,1985-09-27 05:00:00,1985-09-27,1985-09-27,05:00:00,POINT (35.2 -75.6),1985-10-27
1439,Gloria,1985,09,27,06,35.5,-75.5,hurricane,2,90,942,,,1985-09-27 06:00:00,1985-09-27,1985-09-27,06:00:00,POINT (35.5 -75.5),1985-10-27
1440,Gloria,1985,09,27,12,38.4,-74.5,hurricane,2,85,951,,,1985-09-27 12:00:00,1985-09-27,1985-09-27,12:00:00,POINT (38.4 -74.5),1985-10-27
1437,Gloria,1985,09,27,00,33.2,-76,hurricane,2,90,942,,,1985-09-27 00:00:00,1985-09-27,1985-09-27,00:00:00,POINT (33.2 -76),1985-10-27
1442,Gloria,1985,09,27,18,41.9,-72.8,hurricane,1,75,964,,,1985-09-27 18:00:00,1985-09-27,1985-09-27,18:00:00,POINT (41.9 -72.8),1985-10-27
1441,Gloria,1985,09,27,16,40.6,-73.3,hurricane,1,75,961,,,1985-09-27 16:00:00,1985-09-27,1985-09-27,16:00:00,POINT (40.6 -73.3),1985-10-27
1458,Isabel,1985,10,7,00,17.8,-69.2,tropical depression,-1,30,1006,,,1985-10-07 00:00:00,1985-10-07,1985-10-07,00:00:00,POINT (17.8 -69.2),1985-11-06
1459,Isabel,1985,10,7,06,18.5,-70.5,tropical storm,0,35,1006,,,1985-10-07 06:00:00,1985-10-07,1985-10-07,06:00:00,POINT (18.5 -70.5),1985-11-06
1460,Isabel,1985,10,7,12,19.8,-71.2,tropical storm,0,40,1006,,,1985-10-07 12:00:00,1985-10-07,1985-10-07,12:00:00,POINT (19.8 -71.2),1985-11-06
1461,Isabel,1985,10,7,18,21.1,-71.5,tropical storm,0,40,1005,,,1985-10-07 18:00:00,1985-10-07,1985-10-07,18:00:00,POINT (21.1 -71.5),1985-11-06
1462,Isabel,1985,10,8,00,22.4,-71.2,tropical storm,0,45,1005,,,1985-10-08 00:00:00,1985-10-08,1985-10-08,00:00:00,POINT (22.4 -71.2),1985-11-07
1463,Isabel,1985,10,8,06,24.1,-71.1,tropical storm,0,50,1005,,,1985-10-08 06:00:00,1985-10-08,1985-10-08,06:00:00,POINT (24.1 -71.1),1985-11-07
1465,Isabel,1985,10,8,18,26.3,-72,tropical storm,0,60,1002,,,1985-10-08 18:00:00,1985-10-08,1985-10-08,18:00:00,POINT (26.3 -72),1985-11-07
1464,Isabel,1985,10,8,12,25.2,-71.5,tropical storm,0,55,1003,,,1985-10-08 12:00:00,1985-10-08,1985-10-08,12:00:00,POINT (25.2 -71.5),1985-11-07
1466,Isabel,1985,10,9,00,27.3,-72.8,tropical storm,0,60,997,,,1985-10-09 00:00:00,1985-10-09,1985-10-09,00:00:00,POINT (27.3 -72.8),1985-11-08
1467,Isabel,1985,10,9,06,27.9,-73.9,tropical storm,0,60,1001,,,1985-10-09 06:00:00,1985-10-09,1985-10-09,06:00:00,POINT (27.9 -73.9),1985-11-08
1468,Isabel,1985,10,9,12,28.1,-75.2,tropical storm,0,60,1003,,,1985-10-09 12:00:00,1985-10-09,1985-10-09,12:00:00,POINT (28.1 -75.2),1985-11-08
1469,Isabel,1985,10,9,18,28.2,-76.6,tropical storm,0,60,1004,,,1985-10-09 18:00:00,1985-10-09,1985-10-09,18:00:00,POINT (28.2 -76.6),1985-11-08
1473,Isabel,1985,10,10,18,30.3,-81,tropical storm,0,35,1008,,,1985-10-10 18:00:00,1985-10-10,1985-10-10,18:00:00,POINT (30.3 -81),1985-11-09
1470,Isabel,1985,10,10,00,29,-77.8,tropical storm,0,55,1005,,,1985-10-10 00:00:00,1985-10-10,1985-10-10,00:00:00,POINT (29 -77.8),1985-11-09
1471,Isabel,1985,10,10,06,29.1,-79.2,tropical storm,0,45,1004,,,1985-10-10 06:00:00,1985-10-10,1985-10-10,06:00:00,POINT (29.1 -79.2),1985-11-09
1472,Isabel,1985,10,10,12,29.6,-80.3,tropical storm,0,40,1006,,,1985-10-10 12:00:00,1985-10-10,1985-10-10,12:00:00,POINT (29.6 -80.3),1985-11-09
1474,Isabel,1985,10,10,21,30.6,-81.4,tropical storm,0,35,1008,,,1985-10-10 21:00:00,1985-10-10,1985-10-10,21:00:00,POINT (30.6 -81.4),1985-11-09
1477,Isabel,1985,10,11,12,31.7,-81.6,tropical depression,-1,25,1012,,,1985-10-11 12:00:00,1985-10-11,1985-10-11,12:00:00,POINT (31.7 -81.6),1985-11-10
1478,Isabel,1985,10,11,18,31.8,-80.9,tropical depression,-1,25,1013,,,1985-10-11 18:00:00,1985-10-11,1985-10-11,18:00:00,POINT (31.8 -80.9),1985-11-10
1475,Isabel,1985,10,11,00,30.8,-81.7,tropical depression,-1,30,1009,,,1985-10-11 00:00:00,1985-10-11,1985-10-11,00:00:00,POINT (30.8 -81.7),1985-11-10
1476,Isabel,1985,10,11,06,31.3,-81.8,tropical depression,-1,30,1011,,,1985-10-11 06:00:00,1985-10-11,1985-10-11,06:00:00,POINT (31.3 -81.8),1985-11-10
1481,Isabel,1985,10,12,12,31.5,-79.9,tropical depression,-1,25,1014,,,1985-10-12 12:00:00,1985-10-12,1985-10-12,12:00:00,POINT (31.5 -79.9),1985-11-11
1482,Isabel,1985,10,12,18,31.5,-79.5,tropical depression,-1,25,1013,,,1985-10-12 18:00:00,1985-10-12,1985-10-12,18:00:00,POINT (31.5 -79.5),1985-11-11
1479,Isabel,1985,10,12,00,31.7,-80.6,tropical depression,-1,25,1013,,,1985-10-12 00:00:00,1985-10-12,1985-10-12,00:00:00,POINT (31.7 -80.6),1985-11-11
1480,Isabel,1985,10,12,06,31.6,-80.3,tropical depression,-1,25,1013,,,1985-10-12 06:00:00,1985-10-12,1985-10-12,06:00:00,POINT (31.6 -80.3),1985-11-11
1485,Isabel,1985,10,13,12,32.3,-78.4,tropical depression,-1,25,1013,,,1985-10-13 12:00:00,1985-10-13,1985-10-13,12:00:00,POINT (32.3 -78.4),1985-11-12
1486,Isabel,1985,10,13,18,32.6,-78,tropical depression,-1,25,1012,,,1985-10-13 18:00:00,1985-10-13,1985-10-13,18:00:00,POINT (32.6 -78),1985-11-12
1483,Isabel,1985,10,13,00,31.7,-79.1,tropical depression,-1,25,1013,,,1985-10-13 00:00:00,1985-10-13,1985-10-13,00:00:00,POINT (31.7 -79.1),1985-11-12
1484,Isabel,1985,10,13,06,32,-78.8,tropical depression,-1,25,1013,,,1985-10-13 06:00:00,1985-10-13,1985-10-13,06:00:00,POINT (32 -78.8),1985-11-12
1489,Isabel,1985,10,14,12,33.5,-76.6,tropical depression,-1,25,1010,,,1985-10-14 12:00:00,1985-10-14,1985-10-14,12:00:00,POINT (33.5 -76.6),1985-11-13
1490,Isabel,1985,10,14,18,33.7,-76,tropical depression,-1,25,1010,,,1985-10-14 18:00:00,1985-10-14,1985-10-14,18:00:00,POINT (33.7 -76),1985-11-13
